,property_name,from,to,species_name,file_name,value
6,leaf_position,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,basal
7,leaf_position,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,cauline
8,leaf_length,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,longer
9,leaf_prominence_or_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,flat
10,leaf_width,7mm,12mm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
11,leaf_external_texture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,glabrous
12,leaf_relief,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,scabrid
13,leaf_relief,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,scabrid
14,sheath_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,red
15,sheath_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,fibriform
16,bract_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,leafy
17,bract_length,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,longer
18,bract_architecture_or_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,sheathed
19,panicle_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,compound
20,panicle_size,20cm,50cm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
21,panicle_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,4-9-branched
22,branch_arrangement,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,distant
23,branch_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,binate
24,branch_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,single
25,branch_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,lanceolate
26,branch_length,3.5cm,9cm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
27,branch_width,1.5cm,3cm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
28,peduncle_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,tenuous
29,peduncle_size,10cm,20cm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
30,peduncle_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,trigonous
31,peduncle_position,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,upper
32,axis_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,trigonous
33,axis_external_texture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,hairy
34,bractlet_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,glumelike
35,bractlet_size,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,1
36,bractlet_external_texture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,hairy
37,bractlet_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,awned
38,spike_width,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,thinner
39,spike_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,numerous
40,spike_reproduction,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,bisexual
41,spike_feature_or_reproduction,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,androgynous
42,spike_orientation,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,arising
43,spike_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,ovate
44,spike_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,oblong
45,spike_size,5mm,10mm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
46,spike_feature_or_reproduction,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,male
47,spike_height_or_length,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,shorter than female part
48,spike_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,4-6-flowered
49,spike_reproduction,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,female
50,spike_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,5-12-flowered
51,glume_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,green
52,glume_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,lanceolate
53,glume_size,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,3
54,glume_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,membranous
55,midrib_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,1
56,apex_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,acuminate
57,glume_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,green
58,glume_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,white
59,glume_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,brown
60,glume_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,ovate
61,glume_size,1.7mm,1.8mm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
62,glume_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,membranous
63,glume_external_texture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,glabrous
64,midrib_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,1
65,apex_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,obtuse
66,utricle_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,brown
67,utricle_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,green
68,utricle_arrangement_or_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,elliptic
69,utricle_size,3mm,3.5mm,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
70,utricle_orientation,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,patent
71,utricle_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,membranous
72,utricle_size,2,4,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,
73,utricle_external_texture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,glabrous
74,utricle_position,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,upper
75,utricle_relief,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,scabrid
76,utricle_architecture,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,subsessile
77,line_coloration,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,brown
78,line_height_or_length,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,short
79,apex_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,attenuate
80,beak_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,excurved
81,orifice_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,truncate
82,nutlet_arrangement_or_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,elliptic
83,nutlet_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,trigonous
84,nutlet_size,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,1.5
85,nutlet_architecture_or_feature,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,sessile
86,apex_shape,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,mucronate
87,base_width,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,thickened
88,stigma_count,,,Carex_subfilicinoides,../../data/external/FoCV23/1011.xml,3
0,rhizome_size,3cm,5cm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
1,rhizome_size,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,slender
2,rhizome_habit,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,creeping
3,culm_size,18cm,30cm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
4,culm_height,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,tall
5,culm_size,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,slender
6,culm_arrangement,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,scattered
7,culm_external_texture,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,glabrous
8,leaf_height_or_length,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,shorter
9,sheath_coloration,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,purple
10,blade_width,4mm,5mm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
11,blade_prominence_or_shape,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,flat
12,midvein_external_texture_or_relief,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,scabrous
13,inflorescence_type,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,large panicle
14,panicle_size,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,large
15,anthela_position,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,terminal
16,anthela_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,2
17,anthela_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,3
18,ray_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,3
19,ray_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,4
20,ray_size,1.5cm,4cm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
21,prophyll_type,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,subtending bisexual flower
22,side_arrangement,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,opposite
23,spikelet_arrangement_or_habit,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,solitary
24,spikelet_shape,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,ovoid
25,spikelet_length,7mm,10mm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
26,spikelet_width,1.5mm,2.5mm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
27,spikelet_architecture,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,6-8-flowered
28,glume_coloration,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,purple
29,glume_shape,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,lanceolate
30,glume_size,5mm,7mm,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,
31,glume_feature_or_internal_texture,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,papery
32,costa_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,3
33,costa_coloration,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,green
34,costa_architecture,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,excurrent
35,awn_external_texture_or_relief,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,scabrous
36,bristle_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,6
37,bristle_height_or_length,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,short
38,bristle_external_texture,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,glabrous
39,stamen_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,3
40,anther_arrangement_or_shape,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,linear
41,style_size,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,slender
42,stigma_count,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,3
43,nutlet_shape,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,obovoid
44,nutlet_size,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,1.5
45,base_coloration,,,Scirpus_paniculatocorymbosus,../../data/external/FoCV23/585.xml,purple
0,rhizome_height_or_length,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,short
1,culm_external_texture_or_habit,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,tufted
2,culm_size,15cm,80cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
3,culm_height,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,tall
4,culm_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,3-angled
5,culm_architecture_or_external_texture_or_relief,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,smooth
6,sheath_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,brown
7,sheath_dehiscence,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,disintegrating
8,leaf_arrangement_or_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,linear
9,leaf_height_or_length,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,shorter
10,blade_width,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1
11,blade_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,3-angled
12,blade_external_texture_or_relief,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,scabrous
13,blade_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,tapering
14,apex_shape,obtuse,acute,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
15,apex_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,obtuse
16,apex_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,acute
17,leaf_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1
18,leaf_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,2
19,leaf_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,black
20,leaf_size,3cm,6cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
21,leaf_feature,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,membranous
22,vein_dehiscence_or_orientation,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,transverse
23,bract_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,black
24,bract_feature,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,glumelike
25,bract_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,ovate-lanceolate
26,bract_feature,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,membranous
27,apex_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,acuminate
28,inflorescence_position,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,terminal
29,inflorescence_size,1cm,3cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
30,inflorescence_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,many
31,inflorescence_architecture,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,flowered
32,spikelet_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1
33,glume_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,10
34,spikelet_orientation,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,erect
35,spikelet_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,brown
36,spikelet_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,obovoid-globose
37,spikelet_size,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1.5
38,spikelet_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,subglobose
39,spikelet_length,2.5cm,3.5cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
40,spikelet_width,2.5cm,3.5cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
41,glume_shape,ovate-lanceolate,deltoid-lanceolate,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
42,glume_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,ovate-lanceolate
43,glume_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,deltoid-lanceolate
44,glume_feature,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,membranous
45,glume_architecture_or_feature,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1-veined
46,margin_coloration,gray,dark gray,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
47,margin_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,gray
48,margin_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,gray
49,edge_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,hyaline
50,apex_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,acuminate
51,bristle_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,10
52,bristle_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,more
53,bristle_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,white
54,bristle_size,1.5cm,2.5cm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
55,stamen_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,3
56,anther_arrangement_or_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,linear
57,anther_size,2mm,2.5mm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
58,stigma_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,3
59,nutlet_coloration,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,brown
60,nutlet_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,obovoid
61,nutlet_atypical_length,2.2mm,3mm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
62,nutlet_length,2mm,2.2mm,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,
63,nutlet_width,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,1
64,nutlet_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,compressed
65,nutlet_shape,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,apiculate
66,nutlet_architecture_or_external_texture_or_relief,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,smooth
67,chromosome_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,26
68,chromosome_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,58
69,chromosome_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,60
70,chromosome_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,61
71,chromosome_count,,,Eriophorum_vaginatum,../../data/external/FoCV23/591.xml,83
0,rhizome_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,short
1,culm_external_texture_or_habit,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,tufted
2,culm_length,30cm,40cm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
3,culm_width,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,0.2
4,culm_size,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,slender
5,culm_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,trigonous
6,culm_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,subglabrous
7,leaf_position,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,cauline
8,leaf_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,longer
9,leaf_prominence_or_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,flat
10,leaf_width,4mm,5mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
11,leaf_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,hairy
12,leaf_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,glabrescent
13,leaf_relief,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,scabrid
14,sheath_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
15,bract_architecture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,leafy
16,bract_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,longer
17,bract_architecture_or_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,sheathed
18,panicle_architecture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,compound
19,panicle_size,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,20
20,branch_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,3
21,branch_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,4
22,branch_arrangement,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,distant
23,branch_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,single
24,branch_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,oblong
25,branch_length,10mm,25mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
26,branch_width,4mm,6mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
27,peduncle_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,tenuous
28,peduncle_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,trigonous
29,peduncle_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,hairy
30,lowest_size,1cm,18cm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
31,lowest_position,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,upper
32,lowest_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,shorter
33,axis_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,filiform
34,axis_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,soft
35,axis_orientation,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,drooping
36,axis_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,trigonous
37,axis_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,hairy
38,bractlet_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,glumelike
39,bractlet_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,ovate
40,bractlet_size,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,0.8
41,bractlet_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,membranous
42,awn_size,3.5mm,5mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
43,spike_reproduction,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,bisexual
44,spike_feature_or_reproduction,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,androgynous
45,spike_orientation,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,arising
46,spike_orientation,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,patent
47,spike_size,4mm,5mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
48,spike_feature_or_reproduction,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,male
49,spike_reproduction,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,female
50,spike_architecture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,2-5-flowered
51,glume_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
52,glume_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,short
53,glume_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,lanceolate
54,glume_size,2.5mm,3mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
55,glume_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,membranous
56,spot_density,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,dense
57,spot_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
58,midvein_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,1
59,apex_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,acuminate
60,apex_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,awned
61,glume_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
62,glume_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,ovate
63,glume_size,2.5mm,3mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
64,glume_feature,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,membranous
65,line_density,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,dense
66,line_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
67,line_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,short
68,midvein_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,1
69,apex_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,mucronate
70,utricle_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
71,utricle_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,short
72,utricle_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,elliptic
73,utricle_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,lanceolate
74,utricle_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,trigonous
75,utricle_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,inflated
76,utricle_size,3mm,3.5mm,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,
77,utricle_feature_or_internal_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,papery
78,utricle_position,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,upper
79,utricle_external_texture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,hairy
80,utricle_architecture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,subsessile
81,spot_density,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,dense
82,spot_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
83,vein_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,several
84,vein_prominence,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,raised
85,apex_size,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,contracted
86,beak_height_or_length,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,shorter
87,orifice_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,2-toothed
88,nutlet_coloration,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,brown
89,"nutlet_maturity , narrowly elliptic , trigonous ,",,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,2
90,base_architecture,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,stipitate
91,apex_shape,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,mucronate
92,base_width,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,thickened
93,stigma_count,,,Carex_tenuipaniculata,../../data/external/FoCV23/1005.xml,3
0,rhizome_external_texture,,,Carex_speciosa,../../data/external/FoCV23/1159.xml,ligneous
1,culm_external_texture_or_habit,,,Carex_speciosa,../../data/external/FoCV23/1159.xml,tufted
2,culm_size,15cm,30cm,Carex_speciosa,../../data/external/FoCV23/1159.xml,
