,property_name,from,to,species_name,file_name
2,culm_architecture_or_arrangement,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
3,culm_architecture_or_arrangement,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
4,culm_growth_form_or_orientation,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
5,culm_length,12cm,44cm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
6,culm_width,0.7mm,1.2mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
7,sheath_coloration,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
8,sheath_some_measurement,3mm,24mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
9,sheath_architecture_or_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
10,blade_orientation,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
11,midrib_development,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
12,lateral-vein_development,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
13,lateral-vein_prominence_or_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
14,lateral-vein_length,10cm,32cm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
15,lateral-vein_width,3mm,10mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
16,blade_architecture_or_pubescence_or_relief,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
17,leaf_duration,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
18,peduncle_some_measurement,0cm,8cm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
19,spike_position,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
20,inflorescence_some_measurement,0cm,0.2cm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
21,bract_length,10mm,30mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
22,bract_width,2mm,7mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
23,bract_architecture,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
24,blade_arrangement_or_course_or_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
25,blade_width,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
26,blade_width,0.5mm,3.4mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
27,spike_atypical_quantity,4,5,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
28,spike_quantity,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
29,spike_length,9mm,22mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
30,spike_width,2.8mm,4mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
31,spike_arrangement_or_course_or_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
32,spike_length,7mm,16mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
33,spike_width,1.2mm,2mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
34,spike_orientation,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
35,scale_architecture,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
36,scale_length,2mm,2.5mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
37,scale_width,1mm,1.8mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
38,apex_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
39,apex_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
40,scale_architecture,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
41,scale_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
42,scale_length,2.2mm,2.6mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
43,scale_width,0.8mm,1mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
44,margin_coloration,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
45,margin_coloration,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
46,apex_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
47,anther_some_measurement,1.6mm,2mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
48,perigynium_quantity,5,14,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
49,perigynium_arrangement,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
50,perigynium_arrangement,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
51,perigynium_orientation,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
52,perigynium_orientation,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
53,perigynium_architecture,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
54,perigynium_quantity,2,3,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
55,vein_prominence,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
56,other_prominence,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
57,other_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
58,other_length,2.2mm,3.2mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
59,other_width,1mm,1.5mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
60,other_texture,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
61,beak_course,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
62,beak_some_measurement,0.3mm,1.1mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
63,achene_shape,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
64,achene_length,1.8mm,2.8mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
65,achene_width,0.8mm,1.2mm,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
66,chromosome_quantity,,,carex_leptonervia,../../data/external/FNAV23/V23_797.xml
0,whole_organism_growth_form,,,carex_bella,../../data/external/FNAV23/V23_740.xml
1,whole_organism_growth_form,,,carex_bella,../../data/external/FNAV23/V23_740.xml
2,culm_some_measurement,25cm,55cm,carex_bella,../../data/external/FNAV23/V23_740.xml
3,culm_pubescence_or_relief,,,carex_bella,../../data/external/FNAV23/V23_740.xml
4,leaf_width,3mm,6mm,carex_bella,../../data/external/FNAV23/V23_740.xml
5,bract_height_or_length_or_size,,,carex_bella,../../data/external/FNAV23/V23_740.xml
6,inflorescence_position_relational,,,carex_bella,../../data/external/FNAV23/V23_740.xml
7,spike_orientation,,,carex_bella,../../data/external/FNAV23/V23_740.xml
8,spike_arrangement,,,carex_bella,../../data/external/FNAV23/V23_740.xml
9,spike_architecture,,,carex_bella,../../data/external/FNAV23/V23_740.xml
10,spike_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
11,spike_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
12,spike_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
13,spike_length,12mm,25mm,carex_bella,../../data/external/FNAV23/V23_740.xml
14,spike_width,4mm,5.5mm,carex_bella,../../data/external/FNAV23/V23_740.xml
15,inflorescence_position,,,carex_bella,../../data/external/FNAV23/V23_740.xml
16,inflorescence_quantity,2,3,carex_bella,../../data/external/FNAV23/V23_740.xml
17,spike_reproduction,,,carex_bella,../../data/external/FNAV23/V23_740.xml
18,spike_reproduction,,,carex_bella,../../data/external/FNAV23/V23_740.xml
19,spike_architecture,,,carex_bella,../../data/external/FNAV23/V23_740.xml
20,spike_reproduction,,,carex_bella,../../data/external/FNAV23/V23_740.xml
21,scale_architecture,,,carex_bella,../../data/external/FNAV23/V23_740.xml
22,scale_coloration,light,dark-brown,carex_bella,../../data/external/FNAV23/V23_740.xml
23,margin_coloration,,,carex_bella,../../data/external/FNAV23/V23_740.xml
24,margin_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
25,margin_width,,,carex_bella,../../data/external/FNAV23/V23_740.xml
26,margin_width,,,carex_bella,../../data/external/FNAV23/V23_740.xml
27,midvein_coloration,,,carex_bella,../../data/external/FNAV23/V23_740.xml
28,midvein_prominence,,,carex_bella,../../data/external/FNAV23/V23_740.xml
29,midvein_prominence,,,carex_bella,../../data/external/FNAV23/V23_740.xml
30,midvein_prominence,,,carex_bella,../../data/external/FNAV23/V23_740.xml
31,apex_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
32,apex_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
33,perigynium_orientation,,,carex_bella,../../data/external/FNAV23/V23_740.xml
34,perigynium_coloration,,,carex_bella,../../data/external/FNAV23/V23_740.xml
35,perigynium_coloration,,,carex_bella,../../data/external/FNAV23/V23_740.xml
36,perigynium_architecture,,,carex_bella,../../data/external/FNAV23/V23_740.xml
37,perigynium_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
38,perigynium_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
39,perigynium_length,3mm,4mm,carex_bella,../../data/external/FNAV23/V23_740.xml
40,perigynium_width,1.75mm,2mm,carex_bella,../../data/external/FNAV23/V23_740.xml
41,apex_architecture_or_pubescence_or_relief,,,carex_bella,../../data/external/FNAV23/V23_740.xml
42,beak_some_measurement,0.3mm,0.4mm,carex_bella,../../data/external/FNAV23/V23_740.xml
43,beak_shape,,,carex_bella,../../data/external/FNAV23/V23_740.xml
44,beak_architecture_or_pubescence_or_relief,,,carex_bella,../../data/external/FNAV23/V23_740.xml
45,chromosome_quantity,,,carex_bella,../../data/external/FNAV23/V23_740.xml
0,whole_organism_growth_form,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
1,whole_organism_growth_form,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
2,whole_organism_growth_form,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
3,stem_architecture_or_arrangement_or_growth_form,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
4,rhizome_orientation,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
5,rhizome_coloration,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
6,rhizome_some_measurement,0mm,5mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
7,rhizome_fragility_or_size,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
8,rhizome_presence,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
9,culm_some_measurement,21cm,47cm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
10,culm_pubescence_or_relief,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
11,base_texture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
12,leaf-blade_coloration,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
13,leaf-blade_height_or_length_or_size,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
14,leaf-blade_width,2mm,3.5mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
15,leaf-blade_texture,herbaceous,coriaceous,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
16,leaf-blade_relief,papillose,scabrous abaxially,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
17,spike_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
18,spike_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
19,peduncle_some_measurement,1.1mm,10mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
20,spike_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
21,bract_architecture_or_shape,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
22,bract_variability,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
23,bract_variability,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
24,spike_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
25,spike_quantity,2,5,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
26,spike_arrangement,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
27,perigynium_quantity,4,10,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
28,spike_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
29,spike_atypical_length,5.3mm,9.6mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
30,spike_length,9.6mm,26.2mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
31,spike_atypical_width,1mm,1.4mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
32,spike_width,1.4mm,3.4mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
33,scale_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
34,scale_coloration,pale-brown,dark reddish-brown,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
35,scale_shape,ovate,lanceolate,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
36,scale_length,4.2mm,4.5mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
37,scale_width,1.7mm,2.5mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
38,margin_width,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
39,margin_coloration,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
40,perigynium_variability,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
41,apex_shape,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
42,apex_shape,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
43,scale_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
44,scale_shape,ovate,obovate,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
45,scale_length,6mm,6.2mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
46,scale_width,1.6mm,2mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
47,apex_shape,acute,acuminate or short-awned,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
48,anther_some_measurement,2.2mm,3.3mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
49,perigynium_coloration,pale green,yellow or pale-brown,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
50,perigynium_architecture,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
51,perigynium_shape,obovoid,globose,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
52,perigynium_length,3.1mm,4.2mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
53,perigynium_width,1.5mm,2.4mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
54,perigynium_width,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
55,body_position,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
56,beak_course,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
57,beak_coloration,pale green,pale-brown,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
58,beak_some_measurement,0.4mm,1.1mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
59,beak_architecture_or_pubescence_or_relief,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
60,tooth_some_measurement,0.1mm,0.4mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
61,stigma_quantity,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
62,achene_coloration,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
63,achene_shape,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
64,achene_shape,,,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
65,achene_length,1.6mm,2.6mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
66,achene_width,1.5mm,2.4mm,carex_turbinata,../../data/external/FNAV23/V23_1025.xml
0,whole_organism_growth_form,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
1,whole_organism_growth_form,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
2,rhizome_orientation,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
3,rhizome_coloration,pale-brown,reddish-brown,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
4,rhizome_atypical_some_measurement,5mm,20mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
5,rhizome_some_measurement,20mm,80mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
6,rhizome_size,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
7,culm_some_measurement,7cm,55cm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
8,culm_pubescence_or_relief,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
9,base_texture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
10,leaf-blade_coloration,pale,dark green,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
11,leaf-blade_width,0.7mm,3.6mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
12,leaf-blade_growth_form_or_texture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
13,leaf-blade_relief,papillose,scabrous abaxially,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
14,blade_development,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
15,spike_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
16,spike_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
17,peduncle_some_measurement,0.7mm,13mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
18,spike_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
19,bract_architecture_or_shape,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
20,bract_height_or_length_or_size,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
21,spike_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
22,spike_quantity,1,3,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
23,spike_arrangement,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
24,spike_arrangement,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
25,perigynium_atypical_quantity,2,3,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
26,perigynium_quantity,3,13,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
27,spike_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
28,spike_length,8mm,22.5mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
29,spike_width,1.4mm,4.6mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
30,scale_architecture,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
31,scale_coloration,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
32,scale_coloration,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
33,scale_shape,ovate,lanceolate,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
34,scale_length,2.7mm,4.3mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
35,scale_width,0.8mm,2.4mm,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
36,margin_size_or_width,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
37,margin_coloration,,,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
38,apex_shape,acute,long-acuminate,carex_lucorum,../../data/external/FNAV23/V23_1031.xml
